163893,机器翻译
163894,机器翻译
163895,机器作者
163896,机器翻译
163897,人类作者
163898,机器翻译
163899,人类作者
163900,人类作者
163901,自动摘要
163902,机器作者
163903,机器翻译
163904,自动摘要
163905,自动摘要
163906,机器作者
163907,机器翻译
163908,人类作者
163909,人类作者
163910,机器作者
163911,机器翻译
163912,人类作者
163913,机器作者
163914,机器翻译
163915,人类作者
163916,机器作者
163917,机器作者
163918,机器翻译
163919,人类作者
163920,机器翻译
163921,机器翻译
163922,自动摘要
163923,自动摘要
163924,机器作者
163925,人类作者
163926,人类作者
163927,机器翻译
163928,自动摘要
163929,自动摘要
163930,人类作者
163931,机器作者
163932,机器翻译
163933,人类作者
163934,人类作者
163935,机器翻译
163936,机器翻译
163937,机器作者
163938,人类作者
163939,机器作者
163940,人类作者
163941,机器翻译
163942,人类作者
163943,机器翻译
163944,机器翻译
163945,人类作者
163946,人类作者
163947,人类作者
163948,机器作者
163949,自动摘要
163950,机器翻译
163951,自动摘要
163952,机器翻译
163953,人类作者
163954,机器作者
163955,机器作者
163956,自动摘要
163957,人类作者
163958,自动摘要
163959,自动摘要
163960,机器作者
163961,机器作者
163962,人类作者
163963,机器翻译
163964,自动摘要
163965,人类作者
163966,机器翻译
163967,机器翻译
163968,机器翻译
163969,自动摘要
163970,机器翻译
163971,机器翻译
163972,机器翻译
163973,人类作者
163974,人类作者
163975,人类作者
163976,人类作者
163977,机器作者
163978,机器翻译
163979,自动摘要
163980,自动摘要
163981,机器作者
163982,自动摘要
163983,人类作者
163984,机器翻译
163985,机器作者
163986,人类作者
163987,人类作者
163988,机器作者
163989,机器作者
163990,机器作者
163991,机器作者
163992,人类作者
163993,机器作者
163994,自动摘要
163995,机器翻译
163996,机器翻译
163997,机器翻译
163998,人类作者
163999,自动摘要
164000,人类作者
164001,机器作者
164002,自动摘要
164003,人类作者
164004,机器作者
164005,人类作者
164006,自动摘要
164007,机器翻译
164008,自动摘要
164009,自动摘要
164010,机器作者
164011,机器翻译
164012,机器作者
164013,人类作者
164014,人类作者
164015,人类作者
164016,机器作者
164017,机器作者
164018,人类作者
164019,人类作者
164020,机器翻译
164021,机器作者
164022,机器翻译
164023,自动摘要
164024,机器翻译
164025,自动摘要
164026,机器作者
164027,机器作者
164028,机器翻译
164029,机器翻译
164030,自动摘要
164031,人类作者
164032,机器翻译
164033,人类作者
164034,自动摘要
164035,机器翻译
164036,人类作者
164037,机器作者
164038,人类作者
164039,机器作者
164040,人类作者
164041,人类作者
164042,机器作者
164043,自动摘要
164044,人类作者
164045,机器作者
164046,机器作者
164047,人类作者
164048,人类作者
164049,人类作者
164050,人类作者
164051,机器翻译
164052,自动摘要
164053,人类作者
164054,人类作者
164055,机器翻译
164056,人类作者
164057,人类作者
164058,机器作者
164059,人类作者
164060,机器作者
164061,人类作者
164062,自动摘要
164063,机器作者
164064,机器作者
164065,机器翻译
164066,机器翻译
164067,自动摘要
164068,人类作者
164069,自动摘要
164070,机器作者
164071,人类作者
164072,人类作者
164073,机器作者
164074,人类作者
164075,机器翻译
164076,机器作者
164077,人类作者
164078,自动摘要
164079,机器作者
164080,人类作者
164081,机器作者
164082,自动摘要
164083,机器翻译
164084,人类作者
164085,自动摘要
164086,人类作者
164087,人类作者
164088,自动摘要
164089,人类作者
164090,机器作者
164091,自动摘要
164092,机器翻译
164093,机器翻译
164094,机器作者
164095,人类作者
164096,机器作者
164097,机器翻译
164098,机器作者
164099,机器翻译
164100,自动摘要
164101,自动摘要
164102,自动摘要
164103,人类作者
164104,机器翻译
164105,机器翻译
164106,机器翻译
164107,人类作者
164108,自动摘要
164109,机器作者
164110,自动摘要
164111,自动摘要
164112,人类作者
164113,人类作者
164114,人类作者
164115,自动摘要
164116,机器作者
164117,人类作者
164118,自动摘要
164119,人类作者
164120,机器作者
164121,机器作者
164122,人类作者
164123,自动摘要
164124,人类作者
164125,人类作者
164126,人类作者
164127,机器翻译
164128,人类作者
164129,机器翻译
164130,自动摘要
164131,人类作者
164132,机器翻译
164133,自动摘要
164134,机器作者
164135,人类作者
164136,人类作者
164137,自动摘要
164138,机器作者
164139,人类作者
164140,自动摘要
164141,自动摘要
164142,机器翻译
164143,自动摘要
164144,人类作者
164145,人类作者
164146,机器翻译
164147,机器翻译
164148,机器作者
164149,人类作者
164150,人类作者
164151,机器作者
164152,自动摘要
164153,机器作者
164154,人类作者
164155,机器作者
164156,机器作者
164157,自动摘要
164158,人类作者
164159,自动摘要
164160,机器翻译
164161,机器作者
164162,机器作者
164163,自动摘要
164164,自动摘要
164165,机器翻译
164166,机器作者
164167,人类作者
164168,自动摘要
164169,人类作者
164170,机器翻译
164171,自动摘要
164172,机器翻译
164173,机器翻译
164174,自动摘要
164175,机器作者
164176,人类作者
164177,机器作者
164178,人类作者
164179,机器翻译
164180,自动摘要
164181,机器作者
164182,机器作者
164183,机器作者
164184,机器翻译
164185,机器作者
164186,机器作者
164187,人类作者
164188,自动摘要
164189,人类作者
164190,自动摘要
164191,自动摘要
164192,机器翻译
164193,自动摘要
164194,机器作者
164195,人类作者
164196,机器作者
164197,人类作者
164198,机器作者
164199,自动摘要
164200,人类作者
164201,机器作者
164202,自动摘要
164203,机器作者
164204,机器翻译
164205,人类作者
164206,自动摘要
164207,自动摘要
164208,机器翻译
164209,自动摘要
164210,机器翻译
164211,机器翻译
164212,人类作者
164213,人类作者
164214,人类作者
164215,自动摘要
164216,人类作者
164217,人类作者
164218,机器翻译
164219,自动摘要
164220,自动摘要
164221,机器翻译
164222,人类作者
164223,人类作者
164224,自动摘要
164225,自动摘要
164226,机器翻译
164227,机器作者
164228,机器作者
164229,人类作者
164230,机器翻译
164231,机器作者
164232,人类作者
164233,机器作者
164234,自动摘要
164235,机器作者
164236,机器作者
164237,自动摘要
164238,人类作者
164239,人类作者
164240,机器翻译
164241,人类作者
164242,机器翻译
164243,机器翻译
164244,机器作者
164245,人类作者
164246,机器翻译
164247,机器作者
164248,人类作者
164249,机器翻译
164250,自动摘要
164251,自动摘要
164252,人类作者
164253,机器翻译
164254,人类作者
164255,人类作者
164256,机器作者
164257,人类作者
164258,自动摘要
164259,机器翻译
164260,人类作者
164261,自动摘要
164262,人类作者
164263,机器作者
164264,机器作者
164265,机器翻译
164266,自动摘要
164267,自动摘要
164268,人类作者
164269,人类作者
164270,自动摘要
164271,人类作者
164272,机器翻译
164273,人类作者
164274,人类作者
164275,机器作者
164276,机器作者
164277,自动摘要
164278,自动摘要
164279,自动摘要
164280,机器作者
164281,机器翻译
164282,自动摘要
164283,自动摘要
164284,机器翻译
164285,自动摘要
164286,人类作者
164287,自动摘要
164288,人类作者
164289,自动摘要
164290,机器翻译
164291,人类作者
164292,自动摘要
164293,机器作者
164294,人类作者
164295,机器作者
164296,自动摘要
164297,人类作者
164298,人类作者
164299,自动摘要
164300,自动摘要
164301,机器作者
164302,机器作者
164303,自动摘要
164304,人类作者
164305,机器翻译
164306,机器作者
164307,机器作者
164308,人类作者
164309,机器翻译
164310,自动摘要
164311,人类作者
164312,自动摘要
164313,人类作者
164314,机器作者
164315,机器翻译
164316,自动摘要
164317,机器作者
164318,机器翻译
164319,机器作者
164320,自动摘要
164321,机器翻译
164322,机器翻译
164323,自动摘要
164324,机器翻译
164325,人类作者
164326,机器作者
164327,机器作者
164328,人类作者
164329,自动摘要
164330,机器翻译
164331,人类作者
164332,人类作者
164333,自动摘要
164334,人类作者
164335,自动摘要
164336,自动摘要
164337,机器翻译
164338,机器作者
164339,机器翻译
164340,机器作者
164341,人类作者
164342,人类作者
164343,人类作者
164344,机器翻译
164345,机器作者
164346,人类作者
164347,人类作者
164348,机器翻译
164349,机器翻译
164350,人类作者
164351,机器作者
164352,机器翻译
164353,人类作者
164354,机器翻译
164355,自动摘要
164356,机器作者
164357,机器翻译
164358,人类作者
164359,机器作者
164360,自动摘要
164361,自动摘要
164362,自动摘要
164363,机器翻译
164364,机器作者
164365,人类作者
164366,人类作者
164367,机器作者
164368,机器作者
164369,人类作者
164370,自动摘要
164371,人类作者
164372,自动摘要
164373,自动摘要
164374,机器作者
164375,机器翻译
164376,机器作者
164377,机器翻译
164378,人类作者
164379,自动摘要
164380,人类作者
164381,机器作者
164382,人类作者
164383,机器翻译
164384,机器翻译
164385,机器翻译
164386,机器作者
164387,自动摘要
164388,人类作者
164389,机器作者
164390,人类作者
164391,人类作者
164392,机器作者
164393,机器作者
164394,人类作者
164395,人类作者
164396,机器翻译
164397,机器作者
164398,机器作者
164399,人类作者
164400,机器翻译
164401,机器作者
164402,人类作者
164403,机器作者
164404,人类作者
164405,机器作者
164406,机器作者
164407,自动摘要
164408,自动摘要
164409,机器翻译
164410,机器翻译
164411,机器作者
164412,机器翻译
164413,机器作者
164414,自动摘要
164415,人类作者
164416,机器作者
164417,人类作者
164418,人类作者
164419,人类作者
164420,机器作者
164421,机器翻译
164422,机器作者
164423,机器翻译
164424,自动摘要
164425,机器翻译
164426,机器翻译
164427,机器作者
164428,人类作者
164429,自动摘要
164430,机器翻译
164431,自动摘要
164432,机器翻译
164433,自动摘要
164434,自动摘要
164435,自动摘要
164436,人类作者
164437,机器翻译
164438,人类作者
164439,人类作者
164440,机器翻译
164441,人类作者
164442,机器翻译
164443,人类作者
164444,机器作者
164445,机器翻译
164446,机器翻译
164447,机器作者
164448,人类作者
164449,机器作者
164450,机器翻译
164451,机器翻译
164452,机器翻译
164453,机器翻译
164454,机器作者
164455,机器作者
164456,机器翻译
164457,机器翻译
164458,自动摘要
164459,机器作者
164460,机器作者
164461,自动摘要
164462,人类作者
164463,机器作者
164464,人类作者
164465,人类作者
164466,人类作者
164467,人类作者
164468,人类作者
164469,机器作者
164470,自动摘要
164471,自动摘要
164472,机器作者
164473,机器翻译
164474,机器翻译
164475,人类作者
164476,人类作者
164477,机器翻译
164478,机器翻译
164479,自动摘要
164480,人类作者
164481,机器作者
164482,机器翻译
164483,机器作者
164484,机器翻译
164485,人类作者
164486,机器翻译
164487,人类作者
164488,机器作者
164489,机器翻译
164490,自动摘要
164491,人类作者
164492,人类作者
164493,人类作者
164494,机器翻译
164495,人类作者
164496,机器作者
164497,自动摘要
164498,机器作者
164499,自动摘要
164500,人类作者
164501,机器翻译
164502,人类作者
164503,自动摘要
164504,机器作者
164505,人类作者
164506,机器作者
164507,机器翻译
164508,机器作者
164509,机器翻译
164510,人类作者
164511,机器翻译
164512,机器翻译
164513,机器翻译
164514,自动摘要
164515,人类作者
164516,机器翻译
164517,人类作者
164518,机器翻译
164519,机器作者
164520,机器作者
164521,机器翻译
164522,自动摘要
164523,机器作者
164524,人类作者
164525,机器翻译
164526,自动摘要
164527,自动摘要
164528,机器翻译
164529,机器翻译
164530,自动摘要
164531,机器翻译
164532,自动摘要
164533,机器翻译
164534,人类作者
164535,机器翻译
164536,人类作者
164537,机器作者
164538,自动摘要
164539,机器作者
164540,机器翻译
164541,机器翻译
164542,机器作者
164543,机器作者
164544,人类作者
164545,自动摘要
164546,人类作者
164547,自动摘要
164548,人类作者
164549,机器作者
164550,自动摘要
164551,机器作者
164552,机器作者
164553,人类作者
164554,自动摘要
164555,机器作者
164556,自动摘要
164557,人类作者
164558,机器作者
164559,机器翻译
164560,自动摘要
164561,人类作者
164562,机器作者
164563,人类作者
164564,人类作者
164565,机器翻译
164566,机器作者
164567,人类作者
164568,人类作者
164569,机器作者
164570,人类作者
164571,人类作者
164572,自动摘要
164573,人类作者
164574,自动摘要
164575,机器作者
164576,机器翻译
164577,人类作者
164578,自动摘要
164579,机器翻译
164580,机器翻译
164581,自动摘要
164582,人类作者
164583,机器作者
164584,自动摘要
164585,人类作者
164586,机器作者
164587,机器翻译
164588,自动摘要
164589,自动摘要
164590,自动摘要
164591,机器翻译
164592,机器作者
164593,机器翻译
164594,自动摘要
164595,机器作者
164596,人类作者
164597,机器翻译
164598,人类作者
164599,自动摘要
164600,自动摘要
164601,人类作者
164602,机器作者
164603,机器作者
164604,自动摘要
164605,自动摘要
164606,机器作者
164607,人类作者
164608,人类作者
164609,自动摘要
164610,自动摘要
164611,机器翻译
164612,人类作者
164613,机器作者
164614,机器作者
164615,人类作者
164616,人类作者
164617,自动摘要
164618,人类作者
164619,机器作者
164620,人类作者
164621,人类作者
164622,机器翻译
164623,人类作者
164624,自动摘要
164625,机器翻译
164626,人类作者
164627,机器翻译
164628,机器翻译
164629,自动摘要
164630,机器作者
164631,自动摘要
164632,人类作者
164633,机器作者
164634,自动摘要
164635,机器作者
164636,人类作者
164637,自动摘要
164638,机器作者
164639,机器作者
164640,机器作者
164641,机器作者
164642,机器翻译
164643,人类作者
164644,人类作者
164645,自动摘要
164646,自动摘要
164647,人类作者
164648,机器作者
164649,自动摘要
164650,人类作者
164651,人类作者
164652,自动摘要
164653,人类作者
164654,机器作者
164655,人类作者
164656,自动摘要
164657,人类作者
164658,自动摘要
164659,机器作者
164660,自动摘要
164661,人类作者
164662,人类作者
164663,自动摘要
164664,人类作者
164665,机器翻译
164666,机器作者
164667,自动摘要
164668,自动摘要
164669,机器作者
164670,自动摘要
164671,机器翻译
164672,人类作者
164673,机器翻译
164674,人类作者
164675,人类作者
164676,自动摘要
164677,自动摘要
164678,自动摘要
164679,机器作者
164680,人类作者
164681,人类作者
164682,自动摘要
164683,人类作者
164684,人类作者
164685,人类作者
164686,自动摘要
164687,人类作者
164688,机器作者
164689,机器翻译
164690,人类作者
164691,人类作者
164692,人类作者
164693,人类作者
164694,人类作者
164695,机器作者
164696,机器翻译
164697,人类作者
164698,自动摘要
164699,自动摘要
164700,自动摘要
164701,机器作者
164702,机器翻译
164703,机器翻译
164704,人类作者
164705,机器翻译
164706,自动摘要
164707,机器作者
164708,自动摘要
164709,机器翻译
164710,人类作者
164711,人类作者
164712,自动摘要
164713,人类作者
164714,机器翻译
164715,人类作者
164716,机器作者
164717,人类作者
164718,人类作者
164719,人类作者
164720,人类作者
164721,人类作者
164722,机器翻译
164723,人类作者
164724,机器作者
164725,人类作者
164726,自动摘要
164727,人类作者
164728,自动摘要
164729,人类作者
164730,人类作者
164731,自动摘要
164732,人类作者
164733,自动摘要
164734,机器作者
164735,自动摘要
164736,人类作者
164737,人类作者
164738,人类作者
164739,人类作者
164740,自动摘要
164741,机器翻译
164742,机器翻译
164743,人类作者
164744,机器作者
164745,自动摘要
164746,机器翻译
164747,机器翻译
164748,人类作者
164749,机器翻译
164750,人类作者
164751,自动摘要
164752,人类作者
164753,人类作者
164754,人类作者
164755,人类作者
164756,人类作者
164757,机器作者
164758,人类作者
164759,人类作者
164760,人类作者
164761,人类作者
164762,机器作者
164763,人类作者
164764,机器作者
164765,自动摘要
164766,人类作者
164767,人类作者
164768,人类作者
164769,人类作者
164770,自动摘要
164771,人类作者
164772,自动摘要
164773,机器作者
164774,人类作者
164775,机器翻译
164776,人类作者
164777,机器作者
164778,机器翻译
164779,机器作者
164780,机器作者
164781,人类作者
164782,人类作者
164783,机器翻译
164784,自动摘要
164785,机器翻译
164786,自动摘要
164787,机器翻译
164788,人类作者
164789,自动摘要
164790,机器作者
164791,人类作者
164792,自动摘要
164793,机器作者
164794,自动摘要
164795,人类作者
164796,机器翻译
164797,机器翻译
164798,机器作者
164799,自动摘要
164800,机器翻译
164801,人类作者
164802,机器作者
164803,机器翻译
164804,人类作者
164805,人类作者
164806,机器翻译
164807,人类作者
164808,自动摘要
164809,机器翻译
164810,机器翻译
164811,机器作者
164812,机器作者
164813,人类作者
164814,人类作者
164815,机器翻译
164816,人类作者
164817,机器作者
164818,机器翻译
164819,机器翻译
164820,人类作者
164821,机器作者
164822,自动摘要
164823,人类作者
164824,机器翻译
164825,人类作者
164826,机器翻译
164827,自动摘要
164828,人类作者
164829,机器作者
164830,机器翻译
164831,机器翻译
164832,人类作者
164833,人类作者
164834,自动摘要
164835,机器翻译
164836,机器翻译
164837,机器翻译
164838,人类作者
164839,机器翻译
164840,机器翻译
164841,机器翻译
164842,人类作者
164843,机器作者
164844,机器翻译
164845,机器翻译
164846,机器翻译
164847,自动摘要
164848,机器作者
164849,人类作者
164850,人类作者
164851,人类作者
164852,机器作者
164853,机器翻译
164854,人类作者
164855,机器翻译
164856,人类作者
164857,人类作者
164858,机器翻译
164859,机器翻译
164860,自动摘要
164861,人类作者
164862,机器作者
164863,机器翻译
164864,机器翻译
164865,人类作者
164866,机器作者
164867,机器作者
164868,人类作者
164869,自动摘要
164870,自动摘要
164871,机器作者
164872,机器作者
164873,机器作者
164874,机器翻译
164875,自动摘要
164876,机器翻译
164877,人类作者
164878,机器作者
164879,机器翻译
164880,机器翻译
164881,人类作者
164882,人类作者
164883,机器翻译
164884,自动摘要
164885,人类作者
164886,机器翻译
164887,机器作者
164888,人类作者
164889,机器作者
164890,自动摘要
164891,人类作者
164892,人类作者
164893,人类作者
164894,自动摘要
164895,机器作者
164896,机器作者
164897,人类作者
164898,人类作者
164899,自动摘要
164900,人类作者
164901,人类作者
164902,机器作者
164903,机器作者
164904,机器作者
164905,机器作者
164906,人类作者
164907,机器翻译
164908,机器作者
164909,人类作者
164910,机器作者
164911,人类作者
164912,机器作者
164913,机器翻译
164914,机器翻译
164915,人类作者
164916,人类作者
164917,自动摘要
164918,机器翻译
164919,人类作者
164920,自动摘要
164921,人类作者
164922,自动摘要
164923,人类作者
164924,自动摘要
164925,机器作者
164926,人类作者
164927,机器作者
164928,人类作者
164929,机器作者
164930,人类作者
164931,人类作者
164932,机器翻译
164933,自动摘要
164934,机器作者
164935,机器作者
164936,人类作者
164937,机器作者
164938,机器翻译
164939,机器翻译
164940,机器翻译
164941,机器翻译
164942,人类作者
164943,机器翻译
164944,机器翻译
164945,人类作者
164946,机器翻译
164947,机器作者
164948,自动摘要
164949,人类作者
164950,人类作者
164951,机器翻译
164952,人类作者
164953,人类作者
164954,机器翻译
164955,人类作者
164956,人类作者
164957,自动摘要
164958,自动摘要
164959,人类作者
164960,机器作者
164961,机器翻译
164962,机器作者
164963,人类作者
164964,机器作者
164965,机器作者
164966,自动摘要
164967,人类作者
164968,人类作者
164969,人类作者
164970,人类作者
164971,机器作者
164972,人类作者
164973,机器翻译
164974,自动摘要
164975,自动摘要
164976,自动摘要
164977,人类作者
164978,机器作者
164979,机器翻译
164980,机器作者
164981,机器翻译
164982,机器作者
164983,自动摘要
164984,人类作者
164985,人类作者
164986,机器作者
164987,机器作者
164988,自动摘要
164989,自动摘要
164990,人类作者
164991,机器翻译
164992,机器翻译
164993,人类作者
164994,人类作者
164995,人类作者
164996,机器作者
164997,自动摘要
164998,人类作者
164999,人类作者
165000,人类作者
165001,机器作者
165002,机器翻译
165003,机器翻译
165004,机器翻译
165005,机器作者
165006,机器作者
165007,自动摘要
165008,机器翻译
165009,机器作者
165010,自动摘要
165011,人类作者
165012,机器翻译
165013,人类作者
165014,自动摘要
165015,自动摘要
165016,人类作者
165017,人类作者
165018,人类作者
165019,机器作者
165020,人类作者
165021,机器翻译
165022,机器作者
165023,人类作者
165024,机器翻译
165025,机器作者
165026,机器翻译
165027,人类作者
165028,人类作者
165029,机器作者
165030,人类作者
165031,人类作者
165032,人类作者
165033,人类作者
165034,人类作者
165035,人类作者
165036,机器翻译
165037,机器作者
165038,自动摘要
165039,人类作者
165040,人类作者
165041,机器作者
165042,人类作者
165043,机器翻译
165044,机器翻译
165045,人类作者
165046,机器翻译
165047,机器翻译
165048,机器翻译
165049,自动摘要
165050,自动摘要
165051,机器翻译
165052,人类作者
165053,人类作者
165054,人类作者
165055,机器作者
165056,机器作者
165057,人类作者
165058,机器作者
165059,机器翻译
165060,机器翻译
165061,人类作者
165062,机器作者
165063,人类作者
165064,自动摘要
165065,自动摘要
165066,自动摘要
165067,人类作者
165068,自动摘要
165069,人类作者
165070,机器翻译
165071,机器作者
165072,机器翻译
165073,机器作者
165074,人类作者
165075,人类作者
165076,机器作者
165077,机器作者
165078,机器翻译
165079,机器作者
165080,人类作者
165081,机器作者
165082,人类作者
165083,机器翻译
165084,机器作者
165085,人类作者
165086,人类作者
165087,机器翻译
165088,人类作者
165089,机器翻译
165090,人类作者
165091,机器翻译
165092,机器作者
165093,机器作者
165094,人类作者
165095,机器作者
165096,自动摘要
165097,机器作者
165098,人类作者
165099,人类作者
165100,机器翻译
165101,机器翻译
165102,人类作者
165103,人类作者
165104,自动摘要
165105,机器作者
165106,机器翻译
165107,机器翻译
165108,机器作者
165109,机器翻译
165110,人类作者
165111,机器作者
165112,人类作者
165113,人类作者
165114,机器翻译
165115,人类作者
165116,机器作者
165117,自动摘要
165118,机器翻译
165119,机器翻译
165120,机器翻译
165121,机器翻译
165122,人类作者
165123,人类作者
165124,人类作者
165125,机器作者
165126,自动摘要
165127,人类作者
165128,机器翻译
165129,机器翻译
165130,机器作者
165131,人类作者
165132,机器作者
165133,自动摘要
165134,机器作者
165135,自动摘要
165136,机器作者
165137,机器翻译
165138,机器作者
165139,自动摘要
165140,机器翻译
165141,人类作者
165142,机器翻译
165143,机器作者
165144,机器翻译
165145,人类作者
165146,人类作者
165147,自动摘要
165148,机器作者
165149,自动摘要
165150,自动摘要
165151,机器作者
165152,人类作者
165153,机器作者
165154,机器翻译
165155,人类作者
165156,机器翻译
165157,人类作者
165158,人类作者
165159,自动摘要
165160,机器翻译
165161,机器作者
165162,自动摘要
165163,机器翻译
165164,人类作者
165165,机器作者
165166,机器作者
165167,自动摘要
165168,人类作者
165169,人类作者
165170,机器翻译
165171,自动摘要
165172,机器作者
165173,自动摘要
165174,机器作者
165175,自动摘要
165176,人类作者
165177,人类作者
165178,人类作者
165179,自动摘要
165180,自动摘要
165181,机器翻译
165182,机器翻译
165183,机器作者
165184,机器翻译
165185,自动摘要
165186,自动摘要
165187,机器翻译
165188,机器作者
165189,机器翻译
165190,自动摘要
165191,机器翻译
165192,机器作者
165193,机器作者
165194,机器作者
165195,机器作者
165196,自动摘要
165197,自动摘要
165198,人类作者
165199,机器翻译
165200,自动摘要
165201,机器作者
165202,人类作者
165203,人类作者
165204,自动摘要
165205,机器作者
165206,机器作者
165207,人类作者
165208,人类作者
165209,人类作者
165210,自动摘要
165211,人类作者
165212,机器翻译
165213,机器作者
165214,人类作者
165215,机器作者
165216,人类作者
165217,机器作者
165218,机器翻译
165219,机器翻译
165220,自动摘要
165221,人类作者
165222,人类作者
165223,机器翻译
165224,人类作者
165225,人类作者
165226,机器翻译
165227,人类作者
165228,机器作者
165229,自动摘要
165230,自动摘要
165231,自动摘要
165232,自动摘要
165233,自动摘要
165234,自动摘要
165235,人类作者
165236,机器翻译
165237,机器翻译
165238,人类作者
165239,人类作者
165240,自动摘要
165241,人类作者
165242,自动摘要
165243,人类作者
165244,人类作者
165245,人类作者
165246,人类作者
165247,自动摘要
165248,自动摘要
165249,机器翻译
165250,机器翻译
165251,自动摘要
165252,人类作者
165253,人类作者
165254,人类作者
165255,机器作者
165256,自动摘要
165257,人类作者
165258,机器翻译
165259,人类作者
165260,人类作者
165261,机器翻译
165262,机器翻译
165263,自动摘要
165264,人类作者
165265,自动摘要
165266,自动摘要
165267,人类作者
165268,机器作者
165269,机器作者
165270,人类作者
165271,人类作者
165272,机器翻译
165273,人类作者
165274,机器作者
165275,机器翻译
165276,自动摘要
165277,人类作者
165278,人类作者
165279,人类作者
165280,机器翻译
165281,机器翻译
165282,机器翻译
165283,人类作者
165284,人类作者
165285,人类作者
165286,机器作者
165287,机器翻译
165288,机器翻译
165289,人类作者
165290,机器翻译
165291,自动摘要
165292,机器作者
165293,机器翻译
165294,机器作者
165295,自动摘要
165296,自动摘要
165297,人类作者
165298,人类作者
165299,人类作者
165300,自动摘要
165301,机器翻译
165302,人类作者
165303,机器翻译
165304,人类作者
165305,人类作者
165306,自动摘要
165307,机器翻译
165308,机器作者
165309,自动摘要
165310,机器作者
165311,人类作者
165312,人类作者
165313,人类作者
165314,机器翻译
165315,机器翻译
165316,人类作者
165317,人类作者
165318,自动摘要
165319,机器作者
165320,机器作者
165321,机器作者
165322,自动摘要
165323,机器翻译
165324,人类作者
165325,人类作者
165326,机器作者
165327,自动摘要
165328,机器作者
165329,人类作者
165330,机器翻译
165331,机器作者
165332,人类作者
165333,自动摘要
165334,人类作者
165335,机器翻译
165336,自动摘要
165337,自动摘要
165338,人类作者
165339,人类作者
165340,机器作者
165341,人类作者
165342,机器翻译
165343,自动摘要
165344,机器翻译
165345,人类作者
165346,人类作者
165347,机器翻译
165348,人类作者
165349,人类作者
165350,机器翻译
165351,机器翻译
165352,自动摘要
165353,机器翻译
165354,机器作者
165355,机器翻译
165356,自动摘要
165357,人类作者
165358,自动摘要
165359,机器作者
165360,机器翻译
165361,自动摘要
165362,人类作者
165363,机器翻译
165364,机器作者
165365,自动摘要
165366,人类作者
165367,机器翻译
165368,自动摘要
165369,自动摘要
165370,机器翻译
165371,机器翻译
165372,人类作者
165373,机器作者
165374,自动摘要
165375,机器作者
165376,机器作者
165377,人类作者
165378,机器作者
165379,人类作者
165380,人类作者
165381,自动摘要
165382,机器作者
165383,机器翻译
165384,机器作者
165385,机器作者
165386,自动摘要
165387,自动摘要
165388,人类作者
165389,机器翻译
165390,人类作者
165391,机器翻译
165392,人类作者
165393,人类作者
165394,人类作者
165395,自动摘要
165396,机器作者
165397,机器作者
165398,人类作者
165399,人类作者
165400,机器翻译
165401,机器作者
165402,人类作者
165403,自动摘要
165404,自动摘要
165405,机器作者
165406,自动摘要
165407,人类作者
165408,人类作者
165409,机器作者
165410,机器作者
165411,机器作者
165412,机器翻译
165413,机器作者
165414,机器作者
165415,机器翻译
165416,机器作者
165417,人类作者
165418,机器翻译
165419,自动摘要
165420,机器翻译
165421,自动摘要
165422,人类作者
165423,自动摘要
165424,自动摘要
165425,自动摘要
165426,人类作者
165427,机器翻译
165428,人类作者
165429,人类作者
165430,机器作者
165431,人类作者
165432,自动摘要
165433,机器翻译
165434,人类作者
165435,自动摘要
165436,机器作者
165437,机器翻译
165438,自动摘要
165439,机器翻译
165440,人类作者
165441,自动摘要
165442,人类作者
165443,人类作者
165444,机器翻译
165445,人类作者
165446,自动摘要
165447,机器翻译
165448,机器作者
165449,机器作者
165450,机器翻译
165451,机器翻译
165452,自动摘要
165453,人类作者
165454,机器翻译
165455,机器作者
165456,机器翻译
165457,机器翻译
165458,机器作者
165459,机器作者
165460,机器翻译
165461,自动摘要
165462,自动摘要
165463,机器作者
165464,机器翻译
165465,机器翻译
165466,自动摘要
165467,机器作者
165468,自动摘要
165469,自动摘要
165470,机器作者
165471,机器翻译
165472,人类作者
165473,自动摘要
165474,机器作者
165475,机器翻译
165476,自动摘要
165477,自动摘要
165478,人类作者
165479,机器翻译
165480,自动摘要
165481,机器作者
165482,机器翻译
165483,人类作者
165484,人类作者
165485,自动摘要
165486,机器作者
165487,机器翻译
165488,人类作者
165489,机器作者
165490,机器翻译
165491,机器作者
165492,自动摘要
165493,机器作者
165494,人类作者
165495,自动摘要
165496,人类作者
165497,自动摘要
165498,机器作者
165499,人类作者
165500,人类作者
165501,机器翻译
165502,机器作者
165503,机器翻译
165504,机器作者
165505,机器翻译
165506,自动摘要
165507,人类作者
165508,人类作者
165509,自动摘要
165510,人类作者
165511,人类作者
165512,人类作者
165513,自动摘要
165514,人类作者
165515,人类作者
165516,机器作者
165517,自动摘要
165518,机器翻译
165519,人类作者
165520,人类作者
165521,机器翻译
165522,人类作者
165523,机器作者
165524,自动摘要
165525,人类作者
165526,机器作者
165527,自动摘要
165528,自动摘要
165529,自动摘要
165530,人类作者
165531,机器翻译
165532,自动摘要
165533,机器作者
165534,机器翻译
165535,人类作者
165536,自动摘要
165537,自动摘要
165538,人类作者
165539,机器翻译
165540,机器翻译
165541,机器作者
165542,机器翻译
165543,机器翻译
165544,自动摘要
165545,机器作者
165546,机器作者
165547,人类作者
165548,机器翻译
165549,人类作者
165550,机器翻译
